Link,Location Name,Host Name,Address,Phone Number,Web Site,Review Count
https://www.peerspace.com/pages/listings/624d1c754a44c2000e1fff55,"Located in Beverly Hills, House and Backyard.",Elizabeth Z.,"The Flats, Beverly Hills, CA",,,0
https://www.peerspace.com/pages/listings/6244e51a28369a000f28af3b,Rustic Vintage Cabin with Native Rock Stairs and Fireplace,Georgina S.,"Big Bear, CA",,,0
https://www.peerspace.com/pages/listings/6254b1e6f4033e000e3dc097,Cozy Lakeside Cabin with Hot Tub,Jocelyn C.,"Fawnskin, CA",,,0
https://www.peerspace.com/pages/listings/62562c6fd7842d000ef36fba,Downtown Production Studio in Birmingham,Timothy H.,"Southside, Birmingham, AL",,,0
https://www.peerspace.com/pages/listings/6254ee96eee98f000f564545,☆Luxury High-Rise In The Heart Of Downtown Birmingham,Luxe R.,"Birmingham, Homewood, AL",,,0
https://www.peerspace.com/pages/listings/626b461ffd59a2000e7e8d38,Modern and Airy Beach Home,Morea H.,"Deerfield Beach, FL",,,0
https://www.peerspace.com/pages/listings/6267c721fd59a2000e7d75ce,Minimalistic Modern House in Boca Raton,Adriana S.,"Boca Raton, FL",,,0
https://www.peerspace.com/pages/listings/6269f178fd59a2000e7e2b41,Brand New 1 Bedroom Apartment in Ipswich Ma 1 Mile From Cranes Beach,Joseph M.,"Ipswich, MA",,,0
https://www.peerspace.com/pages/listings/6262f1f0fe44de000ef91e7d,Industrial Studio - Exposed Brick,Jaz L.,"North Chelmsford, Chelmsford, MA",,,0
https://www.peerspace.com/pages/listings/6267c920c6eb76000fd11228,Famous Mansion in Andover featuring Inground Gunite Saltwater Pool,Jeff Q.,"Andover, MA",,,0
https://www.peerspace.com/pages/listings/625f928f694aba000f0e2860,Needham and Burlington MA Dance Studios,Kai C.,"Needham Heights, Needham, MA",,,0
https://www.peerspace.com/pages/listings/6254d734eee98f000f563e0a,Beautiful Beach House,Lina R.,"Weymouth, MA",,,0
https://www.peerspace.com/pages/listings/6200a2debdb172000d3fffe0,Sunlit Design Studio in historic loft building,Elizabeth M.,"South of Washington, Boston, MA",,,0
https://www.peerspace.com/pages/listings/6261da8b7b9583000ed5b86e,Modern Apartment next to Downtown Salem,Tucker C.,"The Point, Salem, MA",,,0
https://www.peerspace.com/pages/listings/625dc8ce694aba000f0d89d5,Contemporary 5-Bedroom Home with a BONUS Loft! Walking Distance to Boston Marathon Route,Vettie And Ace A.,"Framingham, MA",,,0
https://www.peerspace.com/pages/listings/625b444dd7842d000ef4cc8b,Located in Downtown Danvers Mass. Great location with Plenty of Parking. Beautiful Studio with Amazing Natural Light Opportunities.,Gary A.,"Danvers, MA",,,0
https://www.peerspace.com/pages/listings/625d6f3c773592000fdb86c1,World's End Sunsets on the Water,Daniel K.,"Hull, MA",,,0
https://www.peerspace.com/pages/listings/6250ca49f4033e000e3d0de5,Chic Production Space / East Side / Near Downtown,Sharon G.,"Mount Hope, Providence, RI",,,0
https://www.peerspace.com/pages/listings/5adf98628a765b0c0043645a,Spacious Roof Deck with Great Views of the City,Lauren C.,"Back Bay, Boston, MA",,,9
https://www.peerspace.com/pages/listings/5ea5fdc3802f4a000ca576aa,"Ambitious Space Labeled ""The Oldest LEED Platinum Certified Building in the World""",Joelle G.,"Downtown, Lowell, MA",,,0
https://www.peerspace.com/pages/listings/624485ae72c628000eedbcae,Lakefront Designer Home on Pillings Pond,Debra R.,"Lynnfield, MA",,,0
https://www.peerspace.com/pages/listings/623cedeb10274c002146d88e,Very Nice and Clean Multifunctional Historical Studio,Dominique D.,"Milton, MA",,,0
https://www.peerspace.com/pages/listings/62409ec5f7f2760021894aac,Modern Living Space,Brunette J.,"Everett, MA",,,0
https://www.peerspace.com/pages/listings/6244fca128369a000f28b712,All White Studio Space,Lucas B.,"Everett, MA",,,0
https://www.peerspace.com/pages/listings/6185d8a38fb472000ede96b4,"Victorian Home in Swampscott, MA.",Sean H.,"Swampscott, MA",,,0
https://www.peerspace.com/pages/listings/62427bc928369a000f282c60,Modern Industrial Carriage Factory Loft,Ryan C.,"Jamaica Plain, Boston, MA",,,0
https://www.peerspace.com/pages/listings/5ce38cb1fa938c000cb9451a,Stunning Gallery Space with Great Natural Light!,Patrick S.,"South Boston, Boston, MA",,,9
https://www.peerspace.com/pages/listings/62509e3deee98f000f5568db,Chateau Located on Lake Cochituate for Production,Kristin B.,"Natick, MA",,,0
https://www.peerspace.com/pages/listings/62535785f4033e000e3d6e62,Beautiful Retail Space with Old World Feel,Eric D.,"Salem, MA",,,0
https://www.peerspace.com/pages/listings/625499e2eee98f000f56299f,Edgy Private Music Studio right near Braintree Mall,John M.,"Braintree, MA",,,0
https://www.peerspace.com/pages/listings/625351ddeee98f000f55de24,Arts And Crafts Single Family Home,Stephen I.,"Winthrop, MA",,,0
https://www.peerspace.com/pages/listings/62505eefeee98f000f555a5a,Industrial Artists Loft with Ample Space to Spread Your Wings,Jeff L.,"Jamaica Plain, Boston, MA",,,0
https://www.peerspace.com/pages/listings/624f9957f4033e000e3cd244,Downtown Studio with Wonderful Natural Light,Beth G.,"Attleboro, MA",,,0
https://www.peerspace.com/pages/listings/624c45a24a44c2000e1fc8e9,New England Manor House,Beth O.,"Belmont, MA",,,0
https://www.peerspace.com/pages/listings/624b26aa4a44c2000e1f8c73,Suburban Luxury Home in Neighborhood,Kate B.,"Rowley, MA",,,0
https://www.peerspace.com/pages/listings/623cb48810274c002146c4e5,Podcast Room with Equipment and Tech,Melinda G.,"Westwood, MA",,,0
https://www.peerspace.com/pages/listings/5fa19a33c075e7000c01bf52,Production Studios and Film / Video / Photography Spaces,Andrew E.,"Newton Highlands, Newton, MA",,,0
https://www.peerspace.com/pages/listings/62477a192374b6000f335faa,1000sf Photography Studio with Cycloramic Wall and High Ceilings,Paccem M.,"Lynn, MA",,,0
https://www.peerspace.com/pages/listings/623d084a10274c002146ded5,Urban Glam Meets Rustic Art Studio,Samantha R.,"Meeting House Hill, Boston, MA",,,0
https://www.peerspace.com/pages/listings/6240a067f7f2760021894b24,Spacious Botanical Oasis,Quontay T.,"Norwood, MA",,,0
https://www.peerspace.com/pages/listings/6243591072c628000eed76c0,Intimate Gallery Space in Industrial Artist Building,Patrick S.,"Fort Point Channel Landmark District, Boston, MA",,,0
https://www.peerspace.com/pages/listings/625abd86d7842d000ef4af47,Photo Video Production Studio. Kenmore WA,Val K.,"Kenmore, WA",,,0
https://www.peerspace.com/pages/listings/625f8811773592000fdc4a52,Wabi-Sabi Design Work Loft with tons of Natural Light,Kat S.,"Glenwood Grove - North Iris, Boulder, CO",,,0
https://www.peerspace.com/pages/listings/62505409eee98f000f555828,"Beautiful Recording Studio + Piano room options in Boulder, CO",Eric S.,"Boulder, CO",,,0
https://www.peerspace.com/pages/listings/623cda1910274c002146cfa3,Photography/Video Rental Space For Professional Centrally Located In Tampa,Ian L.,"Tampa, FL",,,0
https://www.peerspace.com/pages/listings/624b36572374b6000f33d9c4,Lux Home with Large Yard/Theater/Game Room by I95 & Beach,Regine D.,"Fairfield, CT",,,0
https://www.peerspace.com/pages/listings/61f5572abdb172000d3d13ef,Photo/Video Studio With Natural light,Lahor S.,"Mott Haven, Bronx County, NY",,,2
https://www.peerspace.com/pages/listings/6256eb5ed7842d000ef394ea,Feel at Home in Versatile Harlem Photo Video Space,Henry H.,"Central Harlem, New York, NY",,,0
https://www.peerspace.com/pages/listings/626831b2c6eb76000fd1352d,Greenpoint Daylight Photo Studio,Erica M.,"Greenpoint, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/626311ae3af9d0000e1640f6,Bright Studio Space with East River View,Juhyun L.,"Roosevelt Island, New York, NY",,,0
https://www.peerspace.com/pages/listings/6260de83694aba000f0e87cd,Colorful Wallpapered Brownstone w/ Colored Carpets and Chipped Paint,Andrew S.,"Central Harlem, New York, NY",,,0
https://www.peerspace.com/pages/listings/61d79f1cbdb172000d35f28f,pole dance photo space,Olesya P.,"Port Morris, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/6261af957b9583000ed5a9db,Spacious Uptown Apartment with built in Hair Studio,Hubert G.,"East Harlem, New York, NY",,,0
https://www.peerspace.com/pages/listings/625d97db773592000fdb9192,Garage Studio Wakefield Section of the Bronx,Miguel P.,"Edenwald, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/625c591b9a2b9d000e63fe7c,"Multifunctional Creative Studio Space. Uptown, Bronx",Mugzy M.,"East Bronx, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/625d5d34773592000fdb853c,Both Multicolored & Mellow Space in The Heart of Washington Heights,Carmen P.,"Washington Heights, New York, NY",,,0
https://www.peerspace.com/pages/listings/62574c299a2b9d000e62dae7,Newly Renovated Event Space with Mezzanine Level Bar Overlooking Main Floor,Michael B.,"Astoria, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/624763a52374b6000f335ae3,"Classic School w/ Vintage Gym, Class Rooms, Cafeteria",Andrew S.,"Nodine Hill, Yonkers, NY",,,0
https://www.peerspace.com/pages/listings/625136e5eee98f000f558a9d,Sharp Modern Home | 5261,Andrew S.,"Larchmont, NY",,,0
https://www.peerspace.com/pages/listings/62482ffe4a44c2000e1f2fb2,Versatile Production Location | 5171,Andrew S.,"Long Island City, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/624849294a44c2000e1f3137,Sports Complex | 5178,Andrew S.,"Clason Point, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/624fcdc7f4033e000e3cda5b,Clean White Loft | 5235,Andrew S.,"Long Island City, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/624718d84a44c2000e1f03e1,Harlem Artist Apartment,Nour A.,"West Harlem, New York, NY",,,0
https://www.peerspace.com/pages/listings/62464e254a44c2000e1edd14,2 Story Renovated Smart Home,Crypto H.,"North Corona, Queens County, NY",,,1
https://www.peerspace.com/pages/listings/62508067eee98f000f5562a3,Sun Lit Harlem Studio,Devin M.,"Central Harlem, New York, NY",,,0
https://www.peerspace.com/pages/listings/6245183528369a000f28bec2,Beautiful and Modern Space,Basit A.,"New Rochelle, NY",,,0
https://www.peerspace.com/pages/listings/624e0d6aeee98f000f54e95e,Luxury Private Event Space,Peter L.,"Sugar Hill, New York, NY",,,0
https://www.peerspace.com/pages/listings/624f2045f4033e000e3cac13,Starlit Luxury Home Movie Theater,Peter L.,"Sugar Hill, New York, NY",,,0
https://www.peerspace.com/pages/listings/624de913eee98f000f54de52,Production Studio Located in New York,Frank M.,"City Island, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/624b8e4d2374b6000f33ee12,🌸Pink Paradise🌸 4 Bdrm with Backyard,Edwin M.,"Allerton, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/6248c98b4a44c2000e1f43e4,"Perfect Headshot/Portrait/Product Photo Studio with Lighting Equipment Included in Rental!! (See EQ list in the ""About The Space"" section)",Shotti M.,"Mott Haven, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/622fa740f7f27600218665c6,Cute & Cozy Neighborhood Restaurant Near Astoria Park,Patrick S.,"Astoria, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/620573cc10274c0021398e43,ALL WHITE RUSTIC LOFT SPACE,Gairy B.,"Laconia, Bronx County, NY",,,0
https://www.peerspace.com/pages/listings/62437d6328369a000f286021,Colorful Corner Loft with Amazing Light,Rachel & Caitlin D.,"East Williamsburg, Kings County, NY",,,12
https://www.peerspace.com/pages/listings/62427ec728369a000f282e05,NYC Skyline View Rooftop,Rachel M.,"Bushwick, Kings County, NY",,,2
https://www.peerspace.com/pages/listings/625c8c1a9a2b9d000e6407ab,Everyone’s Corner Space in Williamsburg - Events / Pop-ups / Photo & Film / Art Gallery,Danielle A.,"Williamsburg, Kings County, NY",,,1
https://www.peerspace.com/pages/listings/625838bb9a2b9d000e630fb5,LED Light Wall with RGB Controls,Will P.,"East Williamsburg, Kings County, NY",,,6
https://www.peerspace.com/pages/listings/624fbf6bf4033e000e3cd8c5,Modern White Office Space | 5228,Andrew S.,"Midtown Manhattan, New York, NY",,,1
https://www.peerspace.com/pages/listings/626adae5c6eb76000fd208b8,Beautiful Brooklyn Vintage Studio,Eli P.,"Clinton Hill, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/625ee422773592000fdc01ed,"Downtown Loft with Brick Wall, White Wall, Tin Roof, Minimalist Decor",Raisa R.,"Midtown Manhattan, New York, NY",,,1
https://www.peerspace.com/pages/listings/6238a9a410274c002145eb82,Bryant Park Meeting Space within Boutique Hotel,Drew P.,"Midtown Manhattan, New York, NY",,,1
https://www.peerspace.com/pages/listings/626c8205c6eb76000fd28dcb,The Big Craft studios,JIMMY D.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/626c7030fd59a2000e7ed8f5,Modern luxury studio with a a Manhattan skyline view,John B.,"Long Island City, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/626cce0bc6eb76000fd29fd9,Local Area Loft with Built in Service Area,Nichalous N.,"Flatbush, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6269b35cc6eb76000fd1ab7c,Romantic Exposed Brick Apartment,Krystle E.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62677e15c6eb76000fd10148,Beautiful Natural Lightning Photo/Content Creators Studio,Sabre O.,"Ridgewood, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/625f1b71773592000fdc1612,Cyclorama Loft With Great Lighting,Mahmoud F.,"Brooklyn Navy Yard, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6269fc63fd59a2000e7e2d41,Modern Family Apartment with Kids Room and Balcony,Thiago L.,"Kensington, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/626ac506fd59a2000e7e6038,Art-filled Penthouse Content Studio,Samantha S.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624e6ba4eee98f000f5500bf,Grand Opening!!! Stylish Creative Studio Brooklyn Navy Yard w/ parking | Daylight Studio | CYC Wall | Changing Room | Lounge | Conference Room | Fully Equipped,Sean-Michael T.,"Brooklyn Navy Yard, Kings County, NY",,,3
https://www.peerspace.com/pages/listings/62688834c6eb76000fd1591e,Opulent Beach House,Claudia B.,"Belle Harbor, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/626a3377fd59a2000e7e3ab8,Apartment HI Tech Space,Adam A.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6267cf00fd59a2000e7d77f0,Plum Guide Award-Winning Prospect Heights Oasis,Jenny D.,"Prospect Heights, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/623ba7fb10274c0021469959,Creative Studio Overlooking Downtown Brooklyn,Oslo M.,"Brooklyn Navy Yard, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6245ee794a44c2000e1ec3dd,Art Deco Inspired Apartment Surrounded by East River.  Great Sunlight and Views!,Astoria G.,"Lower East Side, New York, NY",,,1
https://www.peerspace.com/pages/listings/60f6df98f178f7000c452c39,Comfy and cozy urban outdoor space,Yolanda R.,"Queens County, NY",,,0
https://www.peerspace.com/pages/listings/6252f0d0f4033e000e3d531c,Loft Event Space,Keisha S.,"East New York, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/626487a03af9d0000e168593,Abstract and Roomy Brooklyn Video and Photo Studio/ Recording Studio,Gaby L.,"Cypress Hills, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62320991f7f276002186f4ca,Spacious Brooklyn Brownstone in Historic BedStuy,Diana A.,"Stuyvesant Heights, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6266f7d1fd59a2000e7d3ec4,Bright Artist Loft,Tami S.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/626975fffd59a2000e7df992,Vintage 1950's Aesthetic Bedstuy Apartment,Omari M.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6250dceff4033e000e3d1020,NEW Midtown Manhattan Photography Studio with 700sf White Space,Freddy S.,"Midtown Manhattan, New York, NY",,,8
https://www.peerspace.com/pages/listings/6266c0cafd59a2000e7d2821,Industrial 3-Wall Cyclorama and More,Brendan O.,"East Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62670aadfd59a2000e7d4332,MAGISTO 1950 Brownstone,Don S.,"Park Slope, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62671a63fd59a2000e7d49c3,Shapira's Retro 1959,Don S.,"Greenpoint, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6201e767f7f27600217a912e,"Natural light apartment, in Bushwick",Linda L.,"Bushwick, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624c9e522374b6000f34254d,Graffiti Photo/Video Studio Space,Qwest B.,"Bedford-Stuyvesant, Kings County, NY",,,3
https://www.peerspace.com/pages/listings/625d7035694aba000f0d6894,Brooklyn Music Rehearsal Studio with Club Lighting and Mirror,John P.,"East Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624c5a9f4a44c2000e1fcd9a,Flexible Chelsea Loft: Cre8ive Studio 4,Manu P.,"Midtown Manhattan, New York, NY",,,4
https://www.peerspace.com/pages/listings/624a6abc2374b6000f33b9e4,Bushwick Multi-Purpose Warehouse,Daniel S.,"East Williamsburg, Kings County, NY",,,3
https://www.peerspace.com/pages/listings/62618c7a316402000ede3e26,Downtown Brooklyn One Bedroom by Barclays,Lasheena H.,"Fort Greene, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6263195f3af9d0000e1642df,Office Space with Cute Walls Very NY,Walther F.,"Long Island City, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/6260b907773592000fdc9b4c,Gorgeous Clinton Hill Apartment with Backyard and Fire Pit,Chad R.,"Clinton Hill, Kings County, NY",,,3
https://www.peerspace.com/pages/listings/6261a5ab7b9583000ed5a591,"Midtown Studio, Bright, Airy, Natural light",David M.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/6223da2ff7f276002183a9af,Bushwick Daylight Photo Loft with strobes,Diane W.,"Ridgewood, Queens County, NY",,,1
https://www.peerspace.com/pages/listings/625ecc09773592000fdbf213,Artsy Living Room With a View,Donjai G.,"Two Bridges, New York, NY",,,0
https://www.peerspace.com/pages/listings/6260803b694aba000f0e644a,Downtown Brooklyn sky view by Barclays,Lasheena H.,"Fort Greene, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/625dd059773592000fdba88b,Whimsically Colorful Dreamscape with Balcony,Latavia T.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62547feceee98f000f5619a9,"Bright 3-Floor Brownstone with Open Kitchen, 2 Bedrooms, Basement, Yard!",Sarah D.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/625991c8d7842d000ef467b8,Beautiful Dumbo Studio with Exposed Brick,Krystle E.,"Dumbo, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/625998479a2b9d000e637fdd,"Vibrant Bushwick Apartment with Full Kitchen – Creative, Bright Location",Loris D.,"Bushwick, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6227cf8810274c0021427775,New Creative Dungeon Space,Mistress M.,"East New York, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6242656172c628000eed4da6,East Village Urban Oasis,Molly T.,"Alphabet City, New York, NY",,,0
https://www.peerspace.com/pages/listings/624761064a44c2000e1f128b,"Retro House w/ Pattern Wallpaper, 70s/80s, Bright Windows",Andrew S.,"Forest Hills, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/6246c7c34a44c2000e1ef8ad,Brownstone Film/Photo Location | 5138,Andrew S.,"Park Slope, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624831682374b6000f33750b,Bohemian Townhouse | 5174,Andrew S.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62484e5b4a44c2000e1f328a,"Wonderful Bohemian, Eclectic Midtown Apartment | 5189",Andrew S.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/6253420eeee98f000f55dab9,Beautiful Brownstone | 5273,Andrew S.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624fb978eee98f000f5542f0,Venue/Lounge for Filming | 5222,Andrew S.,"Gowanus, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62453a2528369a000f28c65b,Traditional Townhouse | 5120,Andrew S.,"Upper East Side, New York, NY",,,0
https://www.peerspace.com/pages/listings/62554bb8f4033e000e3de59b,Cool DUMBO Loft | 5288,Andrew S.,"Downtown Brooklyn, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624854982374b6000f337817,Modern Furniture Showroom | 5194,Andrew S.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/624fc127eee98f000f5544d1,Eclectic and Contemporary Apartment | 5230,Andrew S.,"Boerum Hill, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62453bda28369a000f28c746,Cozy Apartment | 5121,Andrew S.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62554ce6f4033e000e3de5dc,Modern Apartment | 5291,Andrew S.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6246c9c22374b6000f33405e,Contemporary Townhouse | 5140,Andrew S.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/625331a7f4033e000e3d621d,"Stylish Bright, Light and Airy Townhouse | 5268",Andrew S.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624852324a44c2000e1f3334,"Beautiful, Ornate Theater | 5192",Andrew S.,"Flatbush, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624530b972c628000eedf5ea,Brownstone Townhouse | 5110,Andrew S.,"Boerum Hill, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624561b028369a000f28d392,Traditional Beach Home | 5143,Andrew S.,"Belle Harbor, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/6245642b72c628000eee023c,Contemporary Brownstone | 5149,Andrew S.,"Stuyvesant Heights, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624fc593eee98f000f5545ed,Stylish Apartment Loft | 5233,Andrew S.,"NoHo, New York, NY",,,0
https://www.peerspace.com/pages/listings/624fcf4ff4033e000e3cdaa7,"Stylish, Modern Home | 5237",Andrew S.,"Greenpoint, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/621fb67df7f2760021829a0e,"Gorgeous, Light-Filled, Multi-Room Brooklyn Storefront with Private Backyard",Caitlen T.,"Boerum Hill, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6258aa6dd7842d000ef43284,Riverfront Penthouse-like Apartment NYC Views.,Mahdi S.,"Edgewater, Edgewater Borough, NJ",,,0
https://www.peerspace.com/pages/listings/6254767feee98f000f561657,Williamsburg Artist's Parlour,Burke H.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624385cf72c628000eed8882,Bushwick's Cocoon - Green & Bright Event Space,Chelsea G.,"Bushwick, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6255f8a29a2b9d000e627991,NYC Penthouse- Hidden Gem of Jamaica,Stephanie S.,"Jamaica, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/62383f3910274c002145e02f,Nola Darling Brownstone Loft,Sandra F.,"Fort Greene, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62575eca9a2b9d000e62e24b,Manhattan Spacious Modern Photo & Video Sudio,Jack And Hawa I.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/623e017010274c002146fbe3,Streaming Auditorium,Rolando B.,"Jamaica, Queens County, NY",,,0
https://www.peerspace.com/pages/listings/621c08a410274c00213f5b9c,"Chic, Gorgeous Brand New Williamsburg Apartment with Skyline Rooftop Views",Mark S.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62571869d7842d000ef3a653,Mid Century Modern Renovated Parquet Duplex,Olivia W.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62450e2f72c628000eededbb,Brooklyn Oasis-Photography & Films,Tonia W.,"Ocean Hill, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/625769e2d7842d000ef3c775,Large Finished Basement in Bushwick + Bathroom,Jinnifer D.,"Bushwick, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/623d47ec10274c002146e63b,Beautiful Luxe Suite located in the very popular; East Williamsburg !,Ashly L.,"East Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6251b341eee98f000f5596be,Historic Italianette Brownstone With Traditional And Modern Elements,Calvin R.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6241cf7072c628000eed2cb4,Midtown Event Space at World Famous Recording Studio,Tino P.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/62455c9972c628000eee012e,Beach Club | 515,Andrew S.,"Atlantic Beach, NY",,,0
https://www.peerspace.com/pages/listings/6254874aeee98f000f561d4c,Historic-Meets-Modern Brownstone,Aubrey A.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624df4a1eee98f000f54e1ba,"Photo/Video Studio at Times Square, New York",Rehman S.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/6253b7d0f4033e000e3d8314,King Louis Escape,Sue M.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6253bd3ceee98f000f55f557,Brooklyn Safari Space,Sue M.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/624b37114a44c2000e1f9235,Vintage 1908 Colonial home in a Historic Navesink neighborhood.,Vee T.,"Navesink, Atlantic Highlands, NJ",,,0
https://www.peerspace.com/pages/listings/623b224b10274c0021467942,"Broadcast Studio with Insert Stage, Podcast Facility and Remote Interview Setup",Emily Y.,"Gowanus, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6251ac66f4033e000e3d252b,Rooftop Patio Garden with Iconic Midtown Views,Evan D.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/59aeeab86b399ac302e2cbc6,White Box Store Front Event Space,Janet C.,"Midtown, New York, NY",,,0
https://www.peerspace.com/pages/listings/621ce0e410274c00213f7af5,Upscale and Romantic Parisian/MCM Apartment,Zoe A.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/6254ed28eee98f000f5644d0,Clinton Hill Luxury Emerald Loft,Natasha W.,"Ocean Hill, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6247d8492374b6000f336f89,Spacious Luxury Apartment with Skyline View,Gabriella W.,"East Flatbush, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6253416af4033e000e3d6623,"NJ's Luxury Photo, Video, Music & Podcast Studio",Felix N.,"Lyndhurst, NJ",,,0
https://www.peerspace.com/pages/listings/622cdfb0f7f276002185f204,Theater 2 Located in New York,Shunsuke T.,"Lower East Side, New York, NY",,,0
https://www.peerspace.com/pages/listings/62410db810274c0021474ef0,Midtown Fitness studio,Nathaniel F.,"Midtown Manhattan, New York, NY",,,0
https://www.peerspace.com/pages/listings/623ef86510274c0021471b2d,Williamsburg Space with an Abundance of Natural Light,Natalie C.,"Williamsburg, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/6252dd42f4033e000e3d513f,Designer Loft with Large Windows and Space,Andrew L.,"Bedford-Stuyvesant, Kings County, NY",,,0
https://www.peerspace.com/pages/listings/62547a29eee98f000f5617bc,Lovely Media Lounge,Jon G.,"Bedford-Stuyvesant, Kings County, NY",,,0
